,BLKID,MAF_NAME,TLID_match
17558,80310083902001,E 47th Dr,606060334
17559,80310006002010,W 25th Ave,177301493
17560,80310017011009,Chestnut Pl,646531935
17561,80310014031000,S Acoma St,177331274
17562,80310068122003,E Eastman Ave,177343522
17564,80310068143017,E Girard Ave,623478170
17567,80310021001014,W 2nd Ave,177330711
17570,80310053001037,E Yale Ave,177341359
17571,80310004022011,W 32nd Ave,177301327
17573,80310011023042,17th St,177303550
17575,80310030011009,S Lincoln St,177331344
17576,80310041071132,E 26th Ave,617188386
17577,80310019021013,N Speer Blvd,639417246
17578,80310016002039,Larimer St,177304476
17580,80310014011016,W Arkansas Ave,177331084
17583,80310011021022,Rockmont Dr,177625406
17587,80310017011007,Little Raven St,624696262
17590,80310051022005,S Fairfax St,177340114
17592,80310009033011,S Knox Ct,177327467
17593,80310067011029,E Chenango Ave,634911072
17595,80310068041070,S Ulster St,606006801
17596,80310068112002,E Doane Pl,177343757
17597,80310016001007,Arkins Ct,177304865
17599,80310045041017,S Raleigh St,177326576
17600,80310070132002,S Quebec Way,177527968
17602,80310068092032,E Mansfield Ave,177343892
17603,80310068113006,E Hampden Ave,612223888
17605,80310017022002,15th St,177304418
17609,80310083912021,E 40th Ave,645523798
17610,80310120012002,W Oberlin Dr,177329095
17613,80310040021009,S Harrison St,177340976
17614,80310004022003,W 35th Ave,177301268
17615,80310045043010,W Exposition Ave,177326721
17616,80310034022016,S Vine St,177332479
17617,80310070894006,E Alameda Ave,630300357
17619,80310045052002,W Nevada Pl,177327574
17620,80310155002001,S Cherry St,635534473
17621,80310050025000,S Oneida St,612224940
17624,80310083881042,N Memphis St,606078274
17631,80310037011019,E 17th Ave,177311239
17632,80310119021023,S Golden Way,177328640
17634,80310120103015,W Sumac Ave,177629637
17635,80310034022036,S Race St,177332508
17636,80310004013013,W 39th Ave,177301032
17637,80310016002030,Blake St,177304971
17638,80319801001048,E 45th Ave,177350352
17639,80310067011029,E Chenango Ave,634911072
17644,80310028032000,E Bayaud Ave,177331719
17647,80310011023018,18th St,177303570
17649,80319800001134,N Argonne St,606073058
17650,80310001021001,W 47th Ave,177300707
17655,80310041061193,N Akron Ct,606068157
17656,80310083891003,E 48th Pl,617528825
17659,80310016001038,Larimer St,177305027
17660,80310043062000,E 3rd Ave,177342245
17661,80310040031006,E Dartmouth Ave,177341560
17662,80310068121016,S Magnolia St,177341831
17663,80310048011002,S Stuart St,177328925
17666,80310041071111,N Central Park Blvd,640737682
17669,80310120141006,S Jellison St,177321422
17671,80310046024012,W Arkansas Ave,177328047
17676,80310040022009,S Clayton St,177340730
17677,80310083893031,E 52nd Ave,606075180
17678,80310041061044,E 39th Ave,177396006
17679,80310067011010,S Monaco St,640660829
17680,80310034023022,S Vine St,177332615
17681,80310083911010,E 47th Pl,606045366
17682,80310083911020,E 44th Ave,177352597
17683,80310003034001,W 38th Ave,177300655
17684,80310039021021,S Columbine St,177338821
17687,80310030011001,S Grant St,177332089
17688,80310120144001,S Balsam Way,640651328
17691,80310028032000,E Bayaud Ave,177331719
17692,80310041061160,N Emporia Ct,606081968
17693,80310028021019,E 3rd Ave,177331485
17695,80310068123010,E Girard Pl,646533573
17696,80310044054019,E Severn Pl,617188169
17699,80310068114010,S Tamarac Dr,612675499
17700,80310155002003,S Cherry St,177370685
17701,80310038003011,S Jackson St,177338650
17705,80310021003048,W Cedar Ave,177330782
17706,80310009041004,W 6th Ave,177326308
17710,80310016002040,Walnut St,177303964
17714,80310026011010,E 19th Ave,612675471
17715,80310030041019,S York St,177334141
17716,80310009024020,S Zenobia St,177326152
17719,80310016001004,Delgany St,177304917
17720,80310039011003,S Monroe St,177338660
17730,80310041061153,N Havana St,606075614
17731,80310053001030,S Clermont St,177340934
17733,80310068041008,S Yosemite St,632871614
17736,80310028022004,S Pennsylvania St,177331620
17738,80310027022005,E 8th Ave,177331532
17739,80310068123020,S Leyden St,636169589
17747,80310040061000,E Evans Ave,612875653
17749,80310004011017,W 42nd Ave,177631476
17750,80310003034001,W 38th Ave,177300655
17751,80310034022034,S High St,177332498
17753,80310017021033,17th St,177304545
17754,80310002022027,W 45th Ave,177301104
17755,80310069013005,E Iliff Ave,177375611
17756,80310029013017,E Mississippi Ave,177332087
17758,80310010003015,W Bayaud Ave,177317221
17760,80310027024005,E 8th Ave,177330676
17762,80310120141012,W Wagon Trail Dr,177318861
17763,80310068121021,S Magnolia St,177341828
17767,80310156002037,W Atlantic Pl,177331130
17770,80310017013000,19th St,177304349
17773,80310017022001,14th St,177304152
17776,80310032023004,E 11th Ave,177306220
17777,80310004023018,Central St,177303558
17779,80310028024000,E Ellsworth Ave,177331594
17782,80310155003004,E Florida Ave,177339278
17783,80310050012021,S Ivy St,177339927
17784,80310016001013,Blake St,177305017
17786,80310157001006,S Julian St,177329529
17787,80310157002015,S Patton Ct,177328940
17789,80310016001013,Blake St,177305017
17792,80310010002008,S Eliot St,177327786
17794,80310070892002,S Clinton St,612877935
17795,80310156001001,W Yale Ave,635534468
17796,80310041071001,E 54th Pl,645173217
17799,80310070893001,E Center Ave,177631130
17800,80310030031025,E Asbury Ave,177332593
17801,80310004022004,W 35th Ave,177301199
17804,80310070891002,S Dayton St,606048109
17805,80310068142001,S Fulton Ct,177344330
17811,80310083902006,N Gibraltar St,606074560
17812,80310029021019,S Washington St,177331746
17813,80310046033015,S King St,177329387
17815,80310070132011,S Syracuse St,177391264
17816,80310036025005,E 36th Ave,177310353
17817,80310023001013,E 30th Ave,177305368
17819,80310016002001,28th St,646534716
17821,80310083881016,N Hannibal Ct,606058252
17822,80310030023009,S Lincoln St,177332930
17823,80310055021003,W Kenyon Ave,177629241
17825,80310003032011,W 30th Ave,177300920
17829,80310030011003,E Arizona Ave,177331281
17830,80310083893031,N Fundy St,606074709
17833,80310044054034,E 5th Ave,606038082
17838,80310024022012,E 20th Ave,640677271
17839,80310083862020,E 52nd Ave,177627251
17840,80310028032000,E Bayaud Ave,177331719
17841,80310068111012,S Uinta St,177343654
17842,80310029022000,S Corona St,177332164
17843,80310045062002,W Hoye Pl,177327948
17845,80310030032000,E Buchtel Blvd,606058384
17846,80310120012000,W Mansfield Ave,606004137
17852,80310068144004,S Xenia Ct,177343740
17853,80310013014014,S Bryant St,177327889
17855,80310044051029,S Trenton St,636169110
17856,80310041061107,N Xanthia Ct,617527965
17858,80310055031008,W Tanforan Dr,177329969
17859,80310083911001,E 47th Ave,177629845
17861,80310051024000,E Jewell Ave,177340437
17863,80310027031010,E 14th Ave,177305840
17864,80310050011010,S Ivy St,177340300
17865,80310041061003,N Boston Ct,645173288
17869,80310017021012,Curtis St,177304431
17870,80310006002004,W 24th Ave,177301763
17875,80310014012000,S Quieto Ct,177330995
17878,80310016002040,Walnut St,177303964
17880,80310038003018,S Jackson St,177338654
17881,80310039022015,S Monroe St,639283881
17884,80310154001000,W 52nd Ave,635534405
17885,80310070061000,S Kenton St,612840088
17886,80310030012018,S Pearl St,177332263
17890,80310017013007,Wazee St,177304357
17893,80310045032000,S Utica St,177326942
17894,80310068103003,E Princeton Ave,177344087
17896,80310029023003,S Pearl St,177332083
17897,80310030012029,S Ogden St,177332357
17898,80310030021009,E Iliff Ave,177368299
17900,80310016002023,Blake St,177303946
17901,80310029013002,S Logan St,177332069
17905,80310067011022,E Union Ave,634910988
17910,80310068123010,E Girard Pl,646533573
17914,80310041061003,N Beeler Ct,645173146
17915,80310047005010,S Zenobia St,177328555
17916,80310068092000,S Poplar St,177343819
17919,80310029013002,S Grant St,177332060
17920,80310048013005,S Sheridan Blvd,177328719
17921,80310014022000,S Quivas St,177331101
17923,80310070884006,E Mississippi Ave,177515660
17924,80310006001009,W 29th Ave,177301214
17925,80310016002058,Curtis St,177304502
17927,80310040062014,S University Blvd,177340529
17929,80310014014010,S Beach Ct,177328299
17930,80310119031004,W Yale Ave,177321794
17931,80310037011001,E 23rd Ave,177625173
17932,80310017011009,Chestnut Pl,606041095
17933,80310045061001,W Exposition Ave,177327915
17934,80310017011009,Chestnut Pl,646531935
17937,80310009043007,W 11th Ave,177300235
17939,80310026021012,E 17th Ave,177305827
17940,80310023001008,E 31st Ave,177305341
17941,80310119023001,S Sheridan Blvd,639420029
17943,80310153002002,S Glencoe St,177340095
17944,80310030011014,S Logan St,177332243
17945,80310120101004,S Wadsworth Blvd,623656789
17947,80310068143015,E Girard Ave,177344468
17951,80310120103005,W Grant Ranch Blvd,177627931
17952,80310032023004,E 11th Ave,177306220
17953,80310041071094,E 28th Ave,606061088
17958,80310068103004,S Wabash St,177344052
17961,80310050011014,S Krameria St,177340318
17962,80310021003040,W 1st Ave,177330771
17963,80310083871006,E 50th Ave,177627453
17966,80310017022006,16th St,177304446
17967,80310002022028,W 45th Ave,177301093
17968,80310003023012,W Hayward Pl,177299800
17972,80310016001013,Blake St,177305021
17973,80310027024009,E 7th Ave,177331403
17974,80310016002001,28th St,646534716
17975,80310067011003,S Monaco St,634910760
17976,80310029021011,S Downing St,177331763
17980,80310021001011,W 2nd Ave,177330730
17984,80310119022012,S Ivan Way,177321959
17985,80310011023014,W 33rd Ave,177303498
17987,80310017014010,Larimer St,177304405
17988,80310055033001,W Stanford Ave,177387656
17990,80310068113008,E Girard Ave,606043504
17993,80310046011007,S Utica St,177326985
17995,80310038004002,E 1st Ave,177338386
17996,80310070891003,E Center Ave,177342901
17999,80310021003049,S Cherokee St,177330855
18001,80310039013010,S Milwaukee St,177338835
18002,80310069014006,E Donald Ave,612876049
18003,80310024031005,California St,177305123
18004,80310070131005,S Trenton St,612834351
18007,80310017011009,Chestnut Pl,646531935
18008,80310030032003,E Jewell Ave,177390997
18009,80310030011008,S Broadway,177331283
18013,80310068042020,E Union Ave,606028427
18014,80310024033019,Glenarm Pl,177305534
18015,80310017011009,Chestnut Pl,646531935
18020,80310039011003,S Monroe St,177338660
18022,80310046034003,S Newton St,177329336
18027,80310070893007,S Alton Way,177343101
18029,80310016002016,Wewatta Way,646534686
18031,80310016003008,29th St,177305002
18032,80310041012014,E Thrill Pl,177311639
18035,80310028033001,E Bayaud Ave,177331692
18036,80310053001024,S Colorado Blvd,177340887
18042,80310017014010,Larimer St,177304405
18043,80310003012017,W 38th Ave,177300672
18047,80310120012000,S Pinehurst Cir,177329037
18048,80310015003082,Ringsby Ct,177304909
18050,80310083892029,N Andes St,646543132
18051,80310043012005,E 11th Ave,612843572
18052,80310034023011,S Lafayette St,177332438
18055,80310120103005,W Grant Ranch Blvd,177626970
18056,80310068104001,E Jefferson Ave,612222046
18059,80310120144001,S Balsam Way,640651328
18060,80310039013002,S Fillmore St,177338830
18061,80310120102003,W Layton Ave,641682321
18063,80310034023001,S York St,177332535
18068,80310005023013,W 19th Ave,177301541
18069,80310003014020,W 41st Ave,177299623
18070,80310039023021,S Fillmore St,177339003
18072,80310068122007,S Poplar St,612840776
18074,80310021003049,S Cherokee St,177330855
18075,80310030042013,S High St,177334084
18077,80310067011010,S Monaco St,640660829
18078,80310040033003,S Clermont Dr,177341008
18081,80310029011007,S Lincoln St,177330918
18082,80310017015005,Larimer St,177304401
18083,80310021005014,W 3rd Ave,177330637
18086,80310046022008,S Osceola Way,177327193
18088,80310009031013,W 3rd Ave,177327412
18091,80310068123015,S Krameria St,177341767
18093,80310008001033,W Barberry Pl,177393977
18095,80310029022004,S Ogden St,177332167
18097,80310040062014,S University Blvd,177340529
18098,80310019011029,W 12th Ave,606060198
18101,80310053001004,S Colorado Blvd,640072330
18102,80310046035003,S Lowell Blvd,177328106
18103,80310120011008,W Mansfield Ave,606058059
18105,80310037012017,E 16th Ave,177311019
18107,80310006002009,W 25th Ave,177301752
18111,80310068042020,E Union Ave,606028427
18112,80310154001017,W 50th Ave,177630850
18113,80310010001044,W Byers Dr,177327875
18114,80310046024003,S Osceola St,177327073
18115,80310070894006,E Alameda Ave,630300357
18117,80310018001011,W 11th Ave,177630959
18118,80310037012002,E 17th Ave,177311016
18119,80310068111020,S Xeric Ct,177370706
18120,80319800001134,E 57th Pl,606066773
18122,80310009023015,W Alameda Ave,177326183
18124,80310034012012,S Downing St,177331759
18128,80310068102001,E Mansfield Ave,177384625
18129,80310017013007,Wazee St,177304357
18130,80310017022017,14th St,177304421
18131,80310068093005,S Quince St,177343900
18132,80310016002030,Blake St,177304971
18133,80310009025023,W 2nd Ave,177326293
18135,80310044054029,E 8th Ave,635885891
18136,80310041061156,N Fulton St,606076875
18137,80310029022027,S Corona St,177332236
18139,80310010002000,S Alcott St,177327861
18140,80310014031037,S Broadway,177331379
18142,80310040061000,E Evans Ave,612875653
18143,80310009023012,S Windsor Dr,177631022
18145,80310055034012,W Monmouth Ave,177533181
18146,80310083882000,E 44th Ave,644992341
18147,80310046013018,S Tennyson St,177327156
18149,80310034021018,S Franklin St,177332441
18150,80310044054023,N Ulster Way,606003435
18151,80310029023003,E Kentucky Ave,177332149
18153,80310070894006,E Alameda Ave,630300357
18154,80310041071087,E 28th Ave,606061040
18155,80310040021013,S Monroe St,177340963
18156,80310068143017,S Akron St,623478216
18157,80310155002004,S Dahlia St,177340062
18158,80310031011006,E 22nd Ave,177305950
18159,80310068131000,S Dayton Way,642913064
18160,80310051024000,E Jewell Ave,177340268
18161,80310017022017,14th St,177304421
18163,80310041061179,N Galena St,606076263
18167,80310040064001,S Cook St,177340648
18168,80310003015008,W 43rd Ave,177299355
18169,80310070884006,E Mississippi Ave,177515660
18176,80310005011010,W 26th Ave,177300042
18177,80310041071115,N Valentia St,617527490
18178,80310070891003,S Clinton St,612878011
18179,80310041061003,N Boston Ct,645173288
18182,80310068131000,S Dayton Way,642913064
18184,80310009034020,S Newton St,177327430
18185,80310030011006,S Sherman St,177332099
18186,80310021003049,S Cherokee St,177330855
18187,80310017022017,14th St,177304421
18189,80310045042012,W Alaska Pl,177326455
18191,80310046035008,S Julian Cir,177328163
18194,80310053001009,E Iliff Ave,177341291
18195,80310039021022,S Columbine St,177338821
18196,80310083882000,N Walden Ct,644992347
18198,80310014032028,S Delaware St,177332933
18199,80310017022002,15th St,177304418
18201,80310053001037,E Yale Ave,177341359
18203,80310120141008,S Iris St,177321425
18206,80310009024008,W Park Pl,177326048
18210,80310156001008,S Federal Blvd,177329551
18212,80310030014004,S Logan St,177332287
18213,80310030041018,S Vine St,177334131
18214,80310068102000,E Mansfield Ave,635195852
18215,80310055033009,S Wolcott Ct,177329233
18219,80310030013004,S Clarkson St,177332378
18221,80310028032000,E Bayaud Ave,177331721
18222,80310083892015,N Ceylon Ct,606041825
18225,80310068103003,E Princeton Ave,177344094
18228,80310038004017,E Ellsworth Ave,177338620
18231,80310068112001,S Yarnell Ct,177343742
18232,80310017021012,Curtis St,177304431
18235,80310048012005,S Yates St,177328874
18238,80310015003032,31st St,177303764
18239,80310068042020,E Union Ave,606028427
18241,80319800001134,N Danube St,606066707
18244,80310119031007,S Webster St,177321731
18245,80310016002001,28th St,646534716
18246,80310068101012,E Lehigh Ave,613248982
18247,80310083893070,E 53rd Ave,617528514
18248,80310041061215,N Central Park Blvd,606070372
18251,80310030011016,E Florida Ave,177332246
18253,80310041012007,E 33rd Ave,639309137
18254,80310013012015,S Alcott St,177328295
